파일명,성별,평균 피치 (Hz),카테고리
5f4146589dd513131eacee56.wav,female,163.37061402012375,낮음
5f41467a9dd513131eacee57.wav,female,189.71869516359612,낮음
5f41469c9dd513131eacee58.wav,female,194.93721299637636,낮음
5f4146b99dd513131eacee59.wav,female,176.3048445602202,낮음
5f4146db9dd513131eacee5b.wav,female,166.14007834025264,낮음
5f4146f39dd513131eacee5c.wav,female,193.87869287883694,낮음
5f4147089dd513131eacee5d.wav,female,191.76424102108226,낮음
5f4147209dd513131eacee5e.wav,female,215.63679683961288,낮음
5f41473b9dd513131eacee5f.wav,female,173.8598620142289,낮음
5f4147619dd513131eacee61.wav,female,180.3699766501227,낮음
5f4147779dd513131eacee62.wav,female,192.75678936522772,낮음
5f4147969dd513131eacee63.wav,female,209.21883167167357,낮음
5f4147ae9dd513131eacee64.wav,female,203.90409416235872,낮음
5f4147dc9dd513131eacee65.wav,female,188.48852763608028,낮음
5f41487d9dd513131eacee74.wav,female,207.28604933341194,낮음
5f4148959dd513131eacee75.wav,female,175.89886945518143,낮음
5f4148b09dd513131eacee76.wav,female,183.7294856435886,낮음
5f4148cd9dd513131eacee77.wav,female,207.77460199850984,낮음
5f4148ed9dd513131eacee78.wav,female,167.8487616606315,낮음
5f4149139dd513131eacee7a.wav,female,167.49987328106693,낮음
5f4149299dd513131eacee7b.wav,female,213.33707835441237,낮음
5f4149479dd513131eacee7c.wav,female,157.17512866544223,낮음
5f41495e9dd513131eacee7d.wav,female,174.44406739993127,낮음
5f4149779dd513131eacee7e.wav,female,170.4029382211303,낮음
5f41499c9dd513131eacee80.wav,female,162.77739667925943,낮음
5f414a0b9dd513131eacee83.wav,female,190.02562590659534,낮음
5f414a289dd513131eacee84.wav,female,174.08467085405223,낮음
5f414a419dd513131eacee85.wav,female,184.35294910225912,낮음
5f414a679dd513131eacee87.wav,female,165.10945217093808,낮음
5f414a7c9dd513131eacee88.wav,female,206.96395567359872,낮음
5f414a9b9dd513131eacee89.wav,female,174.37883763974833,낮음
5f414ac39dd513131eacee8a.wav,female,157.4876016530879,낮음
5f414ae39dd513131eacee8b.wav,female,182.16734480107317,낮음
5f414b109dd513131eacee8d.wav,female,175.61473114262557,낮음
5f414b269dd513131eacee8e.wav,female,194.5599394130092,낮음
5f414b409dd513131eacee8f.wav,female,204.39245042075123,낮음
5f414b609dd513131eacee90.wav,female,184.60292085732453,낮음
5f414b7a9dd513131eacee91.wav,female,177.53370505367474,낮음
5f41cb619dd513131eacee93.wav,female,160.9393636143219,낮음
5f41cb7b9dd513131eacee94.wav,female,164.86615782485995,낮음
5f41cb9b9dd513131eacee95.wav,female,173.07725875291095,낮음
5f41cbfb9dd513131eacee97.wav,female,174.4313076410912,낮음
5f41cc219dd513131eacee98.wav,female,180.23548119439232,낮음
5f41ccf79dd513131eacee9e.wav,female,166.88062406092334,낮음
5f41cd159dd513131eacee9f.wav,female,177.19033195091217,낮음
5f41cd379dd513131eaceea0.wav,female,200.3205035376286,낮음
5f41cd589dd513131eaceea1.wav,female,201.24718527647036,낮음
5f41cdaf9dd513131eaceea2.wav,female,168.13007626225524,낮음
5f41ce859dd513131eaceeab.wav,female,163.08763473416283,낮음
5f41ce9a9dd513131eaceeac.wav,female,213.88233231879718,낮음
5f41cee29dd513131eaceead.wav,female,183.75944915736818,낮음
5f41cf439dd513131eaceeaf.wav,female,194.55978944390517,낮음
5f41cf799dd513131eaceeb0.wav,female,202.7615714502121,낮음
5f41cfb19dd513131eaceeb2.wav,female,170.80997301214336,낮음
5f41d0279dd513131eaceeb5.wav,female,207.83286623825688,낮음
5f41d0509dd513131eaceeb6.wav,female,200.66395175376167,낮음
5f41d07f9dd513131eaceeb7.wav,female,184.77498430329877,낮음
5f41d0e79dd513131eaceebb.wav,female,213.11793641571413,낮음
5f41d1259dd513131eaceebd.wav,female,215.51150978434444,낮음
5f41d1429dd513131eaceebe.wav,female,206.32435963867417,낮음
5f41d1809dd513131eaceebf.wav,female,203.8179873624862,낮음
5f41d1a69dd513131eaceec1.wav,female,184.36932105425694,낮음
5f41d1ce9dd513131eaceec2.wav,female,195.23705861251415,낮음
5f41d2029dd513131eaceec3.wav,female,189.4409674285007,낮음
5f41d2279dd513131eaceec4.wav,female,197.62285459132892,낮음
5f41d2449dd513131eaceec5.wav,female,210.65329630400143,낮음
5f41d2e19dd513131eaceecd.wav,female,141.23797040639997,낮음
5f41d2f69dd513131eaceece.wav,female,202.24695105658017,낮음
5f41d3169dd513131eaceecf.wav,female,194.81413888450984,낮음
5f41d33f9dd513131eaceed0.wav,female,195.81084681649452,낮음
5f41d3659dd513131eaceed1.wav,female,207.77634393246694,낮음
5f41d38e9dd513131eaceed3.wav,female,191.5577504584881,낮음
5f41d3a49dd513131eaceed4.wav,female,220.26038155529463,낮음
5f41d4459dd513131eaceed8.wav,female,194.55544205670412,낮음
5f41d4699dd513131eaceed9.wav,female,200.20429883747002,낮음
5f41d4ce9dd513131eaceede.wav,female,162.93250025144692,낮음
5f41d4e59dd513131eaceedf.wav,female,183.03318716262095,낮음
5f41d58c9dd513131eaceee4.wav,female,219.48317522252825,낮음
5f41d5f79dd513131eaceee8.wav,female,213.5718726696068,낮음
5f41d61b9dd513131eaceee9.wav,female,205.78116511643478,낮음
5f41d63e9dd513131eaceeea.wav,female,197.27323730205558,낮음
5f41d6699dd513131eaceeeb.wav,female,216.92676379980443,낮음
5f41d7229dd513131eaceef2.wav,female,183.6749757275951,낮음
5f41d73e9dd513131eaceef3.wav,female,216.7485158702111,낮음
5f41d7639dd513131eaceef4.wav,female,218.01311726769697,낮음
5f41d7849dd513131eaceef5.wav,female,199.19364465368483,낮음
5f41d7ab9dd513131eaceef6.wav,female,187.04350153439768,낮음
5f41d7cc9dd513131eaceef8.wav,female,178.60005516804083,낮음
5f41d7fe9dd513131eaceef9.wav,female,186.4096885780954,낮음
5f41d8629dd513131eaceefc.wav,female,209.8200369258509,낮음
5f41d8899dd513131eaceefd.wav,female,209.89263136475668,낮음
5f41d8ea9dd513131eacef01.wav,female,202.15565943639172,낮음
5f41d9159dd513131eacef02.wav,female,206.36350834774169,낮음
5f41d9779dd513131eacef04.wav,female,223.45963913479346,낮음
5f41d99e9dd513131eacef05.wav,female,186.62752132918098,낮음
5f41d9c39dd513131eacef07.wav,female,189.46283212372163,낮음
5f41d9e59dd513131eacef08.wav,female,223.62022298274246,낮음
5f41da539dd513131eacef0b.wav,female,228.3114108161308,낮음
5f41da779dd513131eacef0c.wav,female,219.14120466547294,낮음
5f4259b69dd513131eaceff2.wav,female,179.6579796109933,낮음
5f4259d29dd513131eaceff3.wav,female,179.1927436562649,낮음
5f4259ec9dd513131eaceff4.wav,female,217.31019416417212,낮음
5f425a0a9dd513131eaceff5.wav,female,160.14288976583612,낮음
5f425a299dd513131eaceff6.wav,female,176.09683424623196,낮음
5f425a499dd513131eaceff8.wav,female,206.25455072795825,낮음
5f425a609dd513131eaceff9.wav,female,212.95263513145045,낮음
5f425a7c9dd513131eaceffa.wav,female,212.1344282487521,낮음
5f425a939dd513131eaceffb.wav,female,210.23605984200012,낮음
5f425aae9dd513131eaceffc.wav,female,223.42574468440708,낮음
5f425ad69dd513131eaceffe.wav,female,189.88291088776722,낮음
5f425aef9dd513131eacefff.wav,female,172.981750318547,낮음
5f425b0e9dd513131eacf000.wav,female,195.29045983403142,낮음
5f425b319dd513131eacf004.wav,female,214.7290348336414,낮음
5f425b4d9dd513131eacf005.wav,female,153.7131425576969,낮음
5f425b749dd513131eacf00b.wav,female,180.69087910090678,낮음
5f425b8c9dd513131eacf00c.wav,female,192.15993679193514,낮음
5f425baa9dd513131eacf00d.wav,female,202.10458015827436,낮음
5f425bd09dd513131eacf00e.wav,female,164.00199705400397,낮음
5f425bed9dd513131eacf00f.wav,female,176.2633322960613,낮음
5f425c169dd513131eacf011.wav,female,191.29340021196057,낮음
5f425c2d9dd513131eacf012.wav,female,191.5366240378595,낮음
5f425c469dd513131eacf013.wav,female,205.39160032814348,낮음
5f425c669dd513131eacf014.wav,female,172.93777416424476,낮음
5f425c889dd513131eacf015.wav,female,187.78647200465082,낮음
5f425cc09dd513131eacf01b.wav,female,242.72526245960086,중간
5f425cd79dd513131eacf01c.wav,female,219.9557143345424,낮음
5f425cf69dd513131eacf01f.wav,female,249.4341392332108,중간
5f425d0c9dd513131eacf020.wav,female,235.28208343225194,중간
5f425d239dd513131eacf024.wav,female,233.48408334046005,중간
5f425d509dd513131eacf028.wav,female,203.04966619407082,낮음
5f425d639dd513131eacf029.wav,female,237.56105114878363,중간
5f425d859dd513131eacf02a.wav,female,205.0271562004778,낮음
5f425da29dd513131eacf02b.wav,female,220.70788334739154,낮음
5f425dc79dd513131eacf02c.wav,female,153.7148674283192,낮음
5f425df916bbac1317968f0f.wav,female,202.1971925087746,낮음
5f425e4216bbac1317968f10.wav,female,202.8930663185659,낮음
5f425e609dd513131eacf039.wav,female,159.86388152226405,낮음
5f425e7e9dd513131eacf03a.wav,female,157.23987503107747,낮음
5f425ea39dd513131eacf03e.wav,female,195.67121032810195,낮음
5f425eba9dd513131eacf042.wav,female,194.8394303054208,낮음
5f425ed79dd513131eacf043.wav,female,188.40602714143313,낮음
5f425f4e9dd513131eacf04b.wav,female,191.4019381829213,낮음
5f425f669dd513131eacf04c.wav,female,224.4336598021023,낮음
5f425fc19dd513131eacf04f.wav,female,198.08518830384693,낮음
5f4260cc9dd513131eacf05a.wav,female,181.43666273038815,낮음
5f4260e29dd513131eacf05b.wav,female,196.7328633346947,낮음
5f4261039dd513131eacf05e.wav,female,194.12769759765857,낮음
5f4261379dd513131eacf062.wav,female,213.97787276308384,낮음
5f42614c9dd513131eacf063.wav,female,184.7756106121282,낮음
5f42616f9dd513131eacf067.wav,female,211.33375195515404,낮음
5f4261859dd513131eacf068.wav,female,164.1911128430693,낮음
5f42619c9dd513131eacf06b.wav,female,191.86263661115302,낮음
5f4261b19dd513131eacf06c.wav,female,174.82314853000042,낮음
5f4262089dd513131eacf074.wav,female,238.07902588485646,중간
5f4262259dd513131eacf077.wav,female,160.20921680534076,낮음
5f4262449dd513131eacf07a.wav,female,179.78062876966544,낮음
5f42625a9dd513131eacf07b.wav,female,201.40239276338406,낮음
5f4262889dd513131eacf07c.wav,female,176.14453764398556,낮음
5f4277579dd513131eacf139.wav,female,210.6034631521616,낮음
5f4277729dd513131eacf13a.wav,female,197.0026989686629,낮음
5f4277919dd513131eacf13b.wav,female,203.73569699201482,낮음
5f4277c49dd513131eacf13c.wav,female,219.50629032442558,낮음
5f4277e29dd513131eacf13d.wav,female,192.6600225258225,낮음
5f4278099dd513131eacf13f.wav,female,192.026032550342,낮음
5f42782c9dd513131eacf143.wav,female,209.2156516951554,낮음
5f42784c16bbac1317968f11.wav,female,217.62449653981884,낮음
5f4278659dd513131eacf14a.wav,female,213.55839828353126,낮음
5f42789a9dd513131eacf14f.wav,female,217.82091786883433,낮음
5f4278e69dd513131eacf156.wav,female,226.20704890376683,낮음
5f4278f716bbac1317968f12.wav,female,225.921938998326,낮음
5f4279169dd513131eacf15b.wav,female,215.56261672900382,낮음
5f42793c9dd513131eacf15e.wav,female,206.667467545014,낮음
5f42796b9dd513131eacf166.wav,female,219.73514120728055,낮음
5f4279b516bbac1317968f13.wav,female,216.1620704143181,낮음
5f4279da9dd513131eacf173.wav,female,232.9228459428857,중간
5f4279fb9dd513131eacf178.wav,female,225.4152536708446,낮음
5f427a189dd513131eacf17b.wav,female,204.12274344206227,낮음
5f427a3716bbac1317968f14.wav,female,211.54493469091364,낮음
5f427b139dd513131eacf191.wav,female,215.41915219810792,낮음
5f427b3b9dd513131eacf192.wav,female,231.38108519028754,중간
5f427b689dd513131eacf193.wav,female,201.68311825599818,낮음
5f427b8b9dd513131eacf194.wav,female,204.0472273781994,낮음
5f427bad9dd513131eacf196.wav,female,265.5108562518327,중간
5f427bc79dd513131eacf197.wav,female,256.86052309378647,중간
5f427c0e9dd513131eacf199.wav,female,222.0939698392438,낮음
5f427c299dd513131eacf19a.wav,female,244.4250573672215,중간
5f427c549dd513131eacf19c.wav,female,203.028711200025,낮음
5f427c689dd513131eacf19d.wav,female,220.23723078919897,낮음
5f427c8d9dd513131eacf19e.wav,female,224.81847833686902,낮음
5f427cb39dd513131eacf19f.wav,female,225.9450415206077,낮음
5f427cce9dd513131eacf1a0.wav,female,215.01522253220014,낮음
5f427d669dd513131eacf1b4.wav,female,226.25812035764284,낮음
5f427d7a9dd513131eacf1b7.wav,female,221.46546473689077,낮음
5f427d959dd513131eacf1b8.wav,female,221.81191444633004,낮음
5f427db69dd513131eacf1bb.wav,female,216.71633129646256,낮음
5f427ddb16bbac1317968f15.wav,female,217.92281959533105,낮음
5f427f4e9dd513131eacf1d2.wav,female,210.51592705054532,낮음
5f427f709dd513131eacf1d3.wav,female,221.7898569882998,낮음
5f427fe49dd513131eacf1d8.wav,female,214.54219596007567,낮음
5f427ffd9dd513131eacf1d9.wav,female,226.68233697514566,낮음
5f4280349dd513131eacf1db.wav,female,202.45411639734192,낮음
5f4280579dd513131eacf1dc.wav,female,230.67658929181997,중간
5f42808f9dd513131eacf1de.wav,female,216.7806887809593,낮음
5f4280a39dd513131eacf1df.wav,female,225.0418692896859,낮음
5f4280c69dd513131eacf1e0.wav,female,224.03100226355386,낮음
5f4280e69dd513131eacf1e1.wav,female,223.27561293098861,낮음
5f42810a9dd513131eacf1e2.wav,female,232.22078391383744,중간
5f4281499dd513131eacf1e5.wav,female,257.1292894288956,중간
5f4281639dd513131eacf1e6.wav,female,297.2152525955748,중간
5f4281859dd513131eacf1e7.wav,female,269.0348041363428,중간
5f4281db9dd513131eacf1e8.wav,female,276.72712429376344,중간
5f4281fe9dd513131eacf1e9.wav,female,221.35313101028166,낮음
5f4282499dd513131eacf1ec.wav,female,273.1934953194468,중간
5f4282609dd513131eacf1ed.wav,female,279.74156185500124,중간
5f4283139dd513131eacf1f2.wav,female,239.9442414030703,중간
5f4283409dd513131eacf1f4.wav,female,219.4002094689188,낮음
5f42839b9dd513131eacf1f7.wav,female,203.7778544046423,낮음
5f4283e69dd513131eacf1f9.wav,female,209.62413287756087,낮음
5f42840f9dd513131eacf1fa.wav,female,218.57600638305584,낮음
5f3fe2969dd513131eace8b4.wav,female,216.93726654088223,낮음
5f3fe2a99dd513131eace8b5.wav,female,234.8349367228548,중간
5f3fe2c59dd513131eace8b6.wav,female,206.24539523089288,낮음
5f3fe30b9dd513131eace8c2.wav,female,169.02843469217464,낮음
5f3fe3329dd513131eace8c7.wav,female,189.04751490883575,낮음
5f3fe3429dd513131eace8c8.wav,female,199.6950508416998,낮음
5f3fe3629dd513131eace8cb.wav,female,186.257012383665,낮음
5f3fe37a9dd513131eace8cd.wav,female,182.04714769917712,낮음
5f3fe3a19dd513131eace8ce.wav,female,213.5418038048663,낮음
5f3fe3c59dd513131eace8d3.wav,female,211.01913617367174,낮음
5f3fe45c9dd513131eace8e1.wav,female,216.09674213357994,낮음
5f3fe49f9dd513131eace8e8.wav,female,192.11880890787393,낮음
5f3fe5189dd513131eace8f6.wav,female,206.3266317767674,낮음
5f3fe5189dd513131eace8f7.wav,female,205.79300602298144,낮음
5f3fe5359dd513131eace8f9.wav,female,234.15657671912496,중간
5f3fe5919dd513131eace904.wav,female,166.81450488178865,낮음
5f3fe5bb9dd513131eace908.wav,female,182.51732059226538,낮음
5f3fe5d79dd513131eace90c.wav,female,208.66354233149292,낮음
5f3fe6049dd513131eace90f.wav,female,230.47825769220043,중간
5f3fe6269dd513131eace913.wav,female,135.33266095956196,낮음
5f3fe6369dd513131eace915.wav,female,176.69023230786374,낮음
5f3fe63a9dd513131eace916.wav,female,180.59999905879064,낮음
5f3fe65e9dd513131eace919.wav,female,131.96491330581043,낮음
5f3fe6759dd513131eace91b.wav,female,114.89975470121105,낮음
5f3fe6799dd513131eace91c.wav,female,176.91063587254365,낮음
5f3fe6989dd513131eace91e.wav,female,213.41186322885616,낮음
5f3fe6ac9dd513131eace920.wav,female,172.80183593313558,낮음
5f3fe6d39dd513131eace926.wav,female,183.7974250491413,낮음
5f3fe6f19dd513131eace929.wav,female,180.25583492903704,낮음
5f3fe7119dd513131eace92d.wav,female,123.35240770221036,낮음
5f3fe72e9dd513131eace92e.wav,female,118.02696644240788,낮음
5f3fe7709dd513131eace934.wav,female,127.19060467226443,낮음
5f3fe7839dd513131eace936.wav,female,138.75852950752252,낮음
5f3fe7b69dd513131eace939.wav,female,149.79817534069542,낮음
5f3fe7d69dd513131eace93c.wav,female,150.64986273777922,낮음
5f3fe8479dd513131eace944.wav,female,147.26373953674565,낮음
5f3fe9249dd513131eace95e.wav,female,205.90446666249915,낮음
5f3fe96b9dd513131eace96c.wav,female,232.8220795161541,중간
5f3fe98a9dd513131eace96f.wav,female,227.20082476384147,낮음
5f3feaaf9dd513131eace99f.wav,female,214.6900258158435,낮음
5f3feaf99dd513131eace9ab.wav,female,205.80459268411892,낮음
5f3feb859dd513131eace9b9.wav,female,207.33953032028333,낮음
5f3febdd9dd513131eace9be.wav,female,145.6591931306009,낮음
5f3fed569dd513131eace9db.wav,female,185.91522930181992,낮음
5f3fed6e9dd513131eace9de.wav,female,205.53337382116692,낮음
5f3fede59dd513131eace9e9.wav,female,189.22177337055135,낮음
5f3ff4f29dd513131eacea38.wav,female,169.82476769964998,낮음
5f3ff52b9dd513131eacea3a.wav,female,171.7283223070604,낮음
5f3ff5639dd513131eacea3c.wav,female,159.29710221193716,낮음
5f3ff5809dd513131eacea3d.wav,female,163.64628006602248,낮음
5f3ff60d9dd513131eacea43.wav,female,165.20986122003887,낮음
5f3ff64c9dd513131eacea46.wav,female,187.21497046260245,낮음
5f3ff65f9dd513131eacea47.wav,female,174.4024956794419,낮음
5f3ff6809dd513131eacea48.wav,female,165.84052507631685,낮음
5f3ff6b99dd513131eacea4a.wav,female,156.5359877792623,낮음
5f3ff6db9dd513131eacea4c.wav,female,169.1356742854889,낮음
5f3ff6f29dd513131eacea4d.wav,female,176.70415933382256,낮음
5f3ff7119dd513131eacea4e.wav,female,168.35299138307946,낮음
5f3ff74d9dd513131eacea50.wav,female,173.58666588189251,낮음
5f3ff8169dd513131eacea53.wav,female,172.36237225609847,낮음
5f4098ac9dd513131eaceb61.wav,female,212.52048005612917,낮음
5f4098bf9dd513131eaceb62.wav,female,232.90344856764418,중간
5f4098d89dd513131eaceb63.wav,female,202.925106093767,낮음
5f40992d9dd513131eaceb67.wav,female,189.17682876036918,낮음
5f409a129dd513131eaceb6d.wav,female,200.70777620907822,낮음
5f409a3f9dd513131eaceb6f.wav,female,176.76103535601592,낮음
5f409b3c9dd513131eaceb7a.wav,female,209.52290086126453,낮음
5f409b5e9dd513131eaceb7b.wav,female,173.57833898673934,낮음
5f409ba59dd513131eaceb7e.wav,female,172.06779498502425,낮음
5f409bf19dd513131eaceb81.wav,female,193.16979393634898,낮음
5f409c0f9dd513131eaceb82.wav,female,153.77271390710035,낮음
5f409c679dd513131eaceb86.wav,female,158.66683726543064,낮음
5f409d739dd513131eaceb8f.wav,female,202.99744780415085,낮음
5f409dc79dd513131eaceb92.wav,female,191.67658905817828,낮음
5f409e179dd513131eaceb96.wav,female,165.92313972697588,낮음
5f409e7a9dd513131eaceb9a.wav,female,160.4905714060094,낮음
5f409ec99dd513131eaceb9e.wav,female,197.3996509035297,낮음
5f409f249dd513131eaceba1.wav,female,191.82212979812323,낮음
5f409f5c9dd513131eaceba4.wav,female,186.35610003444341,낮음
5f409fe29dd513131eacebab.wav,female,187.9441070362252,낮음
5f40a0299dd513131eacebae.wav,female,165.37169081947468,낮음
5f40a0409dd513131eacebaf.wav,female,176.94960254565655,낮음
5f40a0a29dd513131eacebb3.wav,female,189.1200601919476,낮음
5f40a1079dd513131eacebb7.wav,female,177.37337956218897,낮음
5f40a1879dd513131eacebbb.wav,female,170.89206374687515,낮음
5f40a4049dd513131eacebf0.wav,female,190.68629994776316,낮음
5f40a6569dd513131eacec37.wav,female,202.3797559325152,낮음
5f40a7979dd513131eacec64.wav,female,216.54865351674,낮음
5f40a81a9dd513131eacec72.wav,female,210.478053897651,낮음
5f40a9cc9dd513131eaceca0.wav,female,184.34452660823567,낮음
5f40acf89dd513131eacecdf.wav,female,213.78901214234966,낮음
5f40ad659dd513131eacece2.wav,female,247.45759025624224,중간
5f40ada89dd513131eacece5.wav,female,204.0807011921961,낮음
5f40af539dd513131eacecf1.wav,female,201.71030840011838,낮음
5f40afda9dd513131eacecf5.wav,female,142.25991489389244,낮음
5f40b0dd9dd513131eacecfd.wav,female,196.62672782455118,낮음
5f40b16a9dd513131eaced01.wav,female,173.47510222293397,낮음
5f40b43e9dd513131eaced22.wav,female,176.60267326859415,낮음
5f40b4529dd513131eaced23.wav,female,210.78769934514696,낮음
5f40b4749dd513131eaced26.wav,female,164.6987514720965,낮음
5f40b4b09dd513131eaced29.wav,female,143.25268548913982,낮음
5f40b5249dd513131eaced2d.wav,female,191.7143730099468,낮음
5f40b57c9dd513131eaced30.wav,female,158.25946978824987,낮음
5f40b6899dd513131eaced39.wav,female,161.36705630449163,낮음
5f40b69f9dd513131eaced3a.wav,female,167.11169608919698,낮음
5f40b6ea9dd513131eaced3c.wav,female,149.58673156378543,낮음
5f40b7809dd513131eaced42.wav,female,175.5680422015416,낮음
5f40b7eb9dd513131eaced45.wav,female,161.96037496197172,낮음
5f40b98b9dd513131eaced53.wav,female,155.22939176283555,낮음
5f40b9db9dd513131eaced56.wav,female,160.3016819574303,낮음
5f40bb259dd513131eaced5f.wav,female,144.16054874816115,낮음
5f40bb499dd513131eaced60.wav,female,130.28402285566438,낮음
5f40bc339dd513131eaced68.wav,female,102.36424180859123,낮음
5f40bcdf9dd513131eaced6c.wav,female,144.96133200162862,낮음
5f40bdcc9dd513131eaced73.wav,female,178.05585259740474,낮음
5f40be279dd513131eaced76.wav,female,138.16819039577703,낮음
5f40bf249dd513131eaced7e.wav,female,164.41531545956124,낮음
5f40bf8b9dd513131eaced81.wav,female,141.65135679629867,낮음
5f40bfbd9dd513131eaced83.wav,female,202.79121061628544,낮음
5f40bfd19dd513131eaced84.wav,female,172.1529462574373,낮음
5f40c0c79dd513131eaced8c.wav,female,144.62990449660307,낮음
5f3e900b9dd513131eace333.wav,female,198.80068872591988,낮음
5f3e90859dd513131eace33d.wav,female,149.17343722856384,낮음
5f3e90849dd513131eace33c.wav,female,194.64683628895256,낮음
5f3e90bd9dd513131eace340.wav,female,203.28782031005102,낮음
5f3e911116bbac1317968ef7.wav,female,145.3435669324437,낮음
5f3e91139dd513131eace348.wav,female,170.14297780651307,낮음
5f3e912d9dd513131eace34a.wav,female,139.4283861027677,낮음
5f3e91359dd513131eace34b.wav,female,206.19549108382745,낮음
5f3e915b9dd513131eace350.wav,female,190.43270519419963,낮음
5f3e91a2523e2705d4275a7e.wav,female,162.02702341311897,낮음
5f3e91c09dd513131eace35f.wav,female,213.0725320603421,낮음
5f3e92389dd513131eace373.wav,female,174.10358966836148,낮음
5f3e92569dd513131eace376.wav,female,165.93486585553907,낮음
5f3e92c59dd513131eace384.wav,female,152.84109555237805,낮음
5f3e92f19dd513131eace385.wav,female,191.75575621157634,낮음
5f3e93899dd513131eace394.wav,female,201.02709146902077,낮음
5f3e93b49dd513131eace399.wav,female,191.6246254838162,낮음
5f3e94089dd513131eace3a2.wav,female,195.15699467360272,낮음
5f3e94589dd513131eace3ae.wav,female,205.10141402764512,낮음
5f3e94849dd513131eace3b3.wav,female,214.66117641874635,낮음
5f3d4b308a3c1005aa97ca07.wav,female,154.8223348968658,낮음
5f3d4c2d8a3c1005aa97ca10.wav,female,164.69969454443282,낮음
5f3d4c8f8a3c1005aa97ca13.wav,female,170.1922959661128,낮음
5f3d4ccb8a3c1005aa97ca15.wav,female,135.7012670344013,낮음
5f3d4f518a3c1005aa97ca1e.wav,female,177.73038462767298,낮음
5f3d4fc58a3c1005aa97ca23.wav,female,146.1411483814795,낮음
5f3d50358a3c1005aa97ca27.wav,female,159.05584527524576,낮음
5f3dc5af8a3c1005aa97cb80.wav,female,256.3708896002029,중간
5f3dc61e8a3c1005aa97cb89.wav,female,170.22528962630938,낮음
5f3dc6eb8a3c1005aa97cb93.wav,female,186.47572644817578,낮음
5f3dc7128a3c1005aa97cb94.wav,female,144.16854210150913,낮음
5f3dc9e28a3c1005aa97cbb6.wav,female,173.44015472568688,낮음
5f3dca148a3c1005aa97cbb9.wav,female,173.0956486407076,낮음
5f3dca548a3c1005aa97cbbc.wav,female,182.75364617106626,낮음
5f3dcaec8a3c1005aa97cbc3.wav,female,162.43049546496883,낮음
5f3dcc908a3c1005aa97cbdb.wav,female,158.64330436024392,낮음
5f3dedeb8a3c1005aa97cc3e.wav,female,179.7753730038949,낮음
5f3deee28a3c1005aa97cc44.wav,female,163.46788598271476,낮음
